ID_compra,data,horario,categoria,preco_unitario,quantidade,frete,metodo_pagamento
3614,2023-10-15,17:55,Eletrodomésticos,1994.9,5,0.0,Cartão de Crédito
3643,2023-10-17,17:47,Casa e limpeza,189.9,2,26.59,Cartão de Débito
3636,2023-10-17,23:56,Ferramentas e construção,37.9,3,0.0,PIX
3644,2023-10-17,23:13,Casa e limpeza,13.9,3,3.34,PIX
3649,2023-10-17,20:26,Beleza e cuidados pessoais,139.9,5,0.0,PIX
3641,2023-10-17,22:19,Alimentos e bebidas,64.0,3,13.44,Cartão de Crédito
3640,2023-10-17,20:59,Beleza e cuidados pessoais,189.9,3,22.79,Cartão de Crédito
3647,2023-10-17,18:05,Casa e limpeza,81.9,1,0.0,PIX
3658,2023-10-17,22:34,Eletrodomésticos,2892.9,1,260.36,Boleto
3654,2023-10-17,22:17,Beleza e cuidados pessoais,192.9,2,0.0,PIX
3645,2023-10-17,22:05,Alimentos e bebidas,35.9,3,2.15,PIX
3653,2023-10-17,22:50,Eletrônicos,7699.9,5,3464.96,PIX
3655,2023-10-17,17:32,Papelaria e escritório,23.9,3,7.17,PIX
3646,2023-10-17,15:22,Alimentos e bebidas,46.9,3,0.0,PIX
3652,2023-10-17,16:29,Alimentos e bebidas,85.9,4,0.0,Cartão de Crédito
3657,2023-10-17,23:33,Eletrônicos,5395.9,1,0.0,Cartão de Crédito
3639,2023-10-17,00:11,Casa e limpeza,45.9,5,16.07,Cartão de Débito
3638,2023-10-17,00:38,Eletrônicos,7872.9,1,551.1,PIX
3635,2023-10-17,17:53,Eletrônicos,4674.9,4,747.98,PIX
3651,2023-10-17,17:47,Papelaria e escritório,27.9,1,2.23,PIX
3632,2023-10-17,21:54,Alimentos e bebidas,21.9,5,10.95,Cartão de Crédito
3656,2023-10-17,14:20,Alimentos e bebidas,7.9,2,1.42,PIX
3642,2023-10-17,22:08,Casa e limpeza,89.9,3,0.0,PIX
3630,2023-10-17,00:37,Eletrodomésticos,1107.0,1,33.21,PIX
3650,2023-10-17,18:22,Beleza e cuidados pessoais,164.9,3,39.58,Cartão de Crédito
3629,2023-10-17,21:44,Casa e limpeza,154.9,1,1.55,Cartão de Crédito
3648,2023-10-17,22:59,Eletrodomésticos,1403.9,4,0.0,Boleto
3633,2023-10-17,18:28,Alimentos e bebidas,63.9,2,10.22,Cartão de Crédito
3634,2023-10-17,23:15,Alimentos e bebidas,72.9,1,5.1,PIX
3637,2023-10-17,23:23,Casa e limpeza,168.9,2,27.02,Cartão de Crédito
3631,2023-10-17,16:21,Alimentos e bebidas,15.9,3,0.0,Cartão de Crédito
3672,2023-10-18,00:32,Beleza e cuidados pessoais,218.9,2,43.78,Cartão de Crédito
3687,2023-10-18,23:07,Alimentos e bebidas,13.9,3,2.92,Cartão de Crédito
3684,2023-10-18,22:52,Beleza e cuidados pessoais,195.9,1,17.63,Cartão de Crédito
3670,2023-10-18,15:56,Beleza e cuidados pessoais,38.9,5,7.78,Cartão de Crédito
3688,2023-10-18,23:27,Alimentos e bebidas,72.9,3,8.75,Cartão de Débito
3667,2023-10-18,23:51,Alimentos e bebidas,22.0,4,2.64,Cartão de Crédito
3673,2023-10-18,14:39,Papelaria e escritório,24.9,3,2.99,PIX
3661,2023-10-18,18:15,Ferramentas e construção,343.9,2,34.39,Cartão de Crédito
3683,2023-10-18,23:34,Eletrodomésticos,100.9,5,40.36,PIX
3671,2023-10-18,22:21,Eletrodomésticos,3366.9,3,0.0,Cartão de Crédito
3663,2023-10-18,16:56,Eletrônicos,6038.9,1,422.72,PIX
3668,2023-10-18,19:19,Beleza e cuidados pessoais,21.0,3,1.26,PIX
3685,2023-10-18,18:31,Eletrodomésticos,2672.9,5,400.94,Cartão de Débito
3664,2023-10-18,23:33,Papelaria e escritório,34.9,1,0.35,PIX
3662,2023-10-18,19:00,Beleza e cuidados pessoais,242.9,2,24.29,Cartão de Crédito
3675,2023-10-18,00:03,Alimentos e bebidas,86.9,4,24.33,PIX
3660,2023-10-18,00:08,Ferramentas e construção,274.9,2,16.49,Cartão de Crédito
3666,2023-10-18,22:15,Beleza e cuidados pessoais,99.9,2,0.0,PIX
3669,2023-10-18,19:24,Beleza e cuidados pessoais,130.9,2,20.94,PIX
3686,2023-10-18,14:56,Beleza e cuidados pessoais,193.9,2,11.63,PIX
3674,2023-10-18,16:47,Eletrodomésticos,649.9,3,175.47,Cartão de Crédito
3682,2023-10-18,00:38,Casa e limpeza,68.9,4,0.0,Cartão de Crédito
3677,2023-10-18,21:17,Beleza e cuidados pessoais,108.0,2,17.28,PIX
3680,2023-10-18,18:12,Livros,120.9,2,24.18,Cartão de Crédito
3681,2023-10-18,21:46,Alimentos e bebidas,6.9,5,1.72,Cartão de Crédito
3679,2023-10-18,16:14,Casa e limpeza,143.9,3,34.54,PIX
3665,2023-10-18,18:59,Beleza e cuidados pessoais,231.9,5,0.0,Cartão de Crédito
3676,2023-10-18,22:52,Ferramentas e construção,306.0,4,24.48,Cartão de Crédito
3678,2023-10-18,00:19,Papelaria e escritório,43.0,2,0.0,Cartão de Crédito
3659,2023-10-18,18:53,Casa e limpeza,95.9,5,23.98,Cartão de Crédito
3706,2023-10-19,18:24,Casa e limpeza,53.9,5,0.0,Boleto
3704,2023-10-19,15:56,Casa e limpeza,70.9,5,21.27,Cartão de Crédito
3690,2023-10-19,16:11,Beleza e cuidados pessoais,224.9,4,0.0,Cartão de Crédito
3697,2023-10-19,16:53,Alimentos e bebidas,6.9,5,2.07,Boleto
3710,2023-10-19,22:13,Papelaria e escritório,38.9,1,0.78,Cartão de Crédito
3693,2023-10-19,21:12,Casa e limpeza,114.9,2,6.89,PIX
3699,2023-10-19,18:09,Beleza e cuidados pessoais,110.9,1,8.87,Cartão de Crédito
3692,2023-10-19,18:56,Papelaria e escritório,19.9,2,0.0,Cartão de Crédito
3694,2023-10-19,23:59,Alimentos e bebidas,27.9,2,4.46,PIX
3703,2023-10-19,23:46,Papelaria e escritório,7.9,2,0.0,Cartão de Crédito
3689,2023-10-19,18:03,Casa e limpeza,51.9,3,9.34,PIX
3702,2023-10-19,00:19,Casa e limpeza,70.9,4,8.51,PIX
3691,2023-10-19,21:39,Alimentos e bebidas,31.9,2,4.47,Cartão de Débito
3709,2023-10-19,21:16,Casa e limpeza,85.9,2,10.31,Cartão de Crédito
3708,2023-10-19,21:27,Alimentos e bebidas,3.9,3,0.58,Boleto
3701,2023-10-19,14:53,Eletrodomésticos,3066.9,5,460.04,Cartão de Débito
3695,2023-10-19,17:59,Casa e limpeza,143.9,4,5.76,Cartão de Crédito
3707,2023-10-19,23:32,Casa e limpeza,192.9,3,0.0,Cartão de Crédito
3698,2023-10-19,17:57,Beleza e cuidados pessoais,211.9,3,50.86,Cartão de Crédito
3700,2023-10-19,23:14,Eletrônicos,6175.9,4,1482.22,PIX
3696,2023-10-19,18:38,Alimentos e bebidas,80.9,1,0.0,Cartão de Débito
3705,2023-10-19,21:17,Alimentos e bebidas,35.9,2,3.59,Cartão de Crédito
3711,2023-10-20,22:26,Alimentos e bebidas,63.9,4,15.34,Cartão de Débito
3719,2023-10-20,20:57,Alimentos e bebidas,74.9,1,0.0,Cartão de Crédito
3723,2023-10-20,18:22,Alimentos e bebidas,93.9,1,5.63,Cartão de Crédito
3717,2023-10-20,21:59,Beleza e cuidados pessoais,153.9,3,0.0,Cartão de Crédito
3726,2023-10-20,18:03,Beleza e cuidados pessoais,193.9,3,40.72,Cartão de Crédito
3714,2023-10-20,18:13,Eletrônicos,5442.9,4,1959.44,PIX
3715,2023-10-20,18:31,Livros,41.9,3,0.0,PIX
3728,2023-10-20,17:12,Beleza e cuidados pessoais,64.9,1,0.0,Cartão de Crédito
3716,2023-10-20,20:21,Alimentos e bebidas,53.9,3,12.94,Cartão de Crédito
3713,2023-10-20,14:29,Ferramentas e construção,102.9,3,30.87,Cartão de Crédito
3712,2023-10-20,00:18,Ferramentas e construção,128.9,5,38.67,PIX
3725,2023-10-20,23:54,Alimentos e bebidas,86.9,3,10.43,Boleto
3720,2023-10-20,23:44,Eletrônicos,7627.9,5,762.79,PIX
3727,2023-10-20,23:48,Papelaria e escritório,33.9,3,9.15,Cartão de Crédito
3729,2023-10-20,00:28,Beleza e cuidados pessoais,21.9,4,7.01,PIX
3718,2023-10-20,20:41,Alimentos e bebidas,40.9,3,2.45,PIX
3721,2023-10-20,18:09,Alimentos e bebidas,88.9,5,4.44,Cartão de Crédito
3730,2023-10-20,21:00,Beleza e cuidados pessoais,88.9,1,0.0,Cartão de Crédito
3722,2023-10-20,15:58,Alimentos e bebidas,7.9,1,0.47,Cartão de Crédito
3724,2023-10-20,22:10,Eletrodomésticos,298.9,2,47.82,PIX
3734,2023-10-21,23:55,Alimentos e bebidas,63.9,2,0.0,Cartão de Crédito
3744,2023-10-21,18:44,Alimentos e bebidas,56.9,3,15.36,Cartão de Crédito
3733,2023-10-21,14:49,Livros,43.9,4,5.27,Cartão de Crédito
3745,2023-10-21,20:51,Beleza e cuidados pessoais,88.9,2,10.67,Cartão de Crédito
3742,2023-10-21,22:43,Eletrodomésticos,3046.9,2,487.5,PIX
3737,2023-10-21,14:49,Papelaria e escritório,34.9,4,9.77,Cartão de Crédito
3735,2023-10-21,15:25,Beleza e cuidados pessoais,30.9,2,1.85,Cartão de Crédito
3743,2023-10-21,17:00,Ferramentas e construção,83.9,2,5.03,PIX
3739,2023-10-21,21:31,Papelaria e escritório,14.9,2,0.0,Cartão de Crédito
3741,2023-10-21,21:14,Eletrônicos,5671.9,2,0.0,Cartão de Crédito
3738,2023-10-21,21:35,Alimentos e bebidas,98.9,5,34.62,PIX
3732,2023-10-21,15:25,Casa e limpeza,77.9,2,0.0,Cartão de Crédito
3746,2023-10-21,22:36,Beleza e cuidados pessoais,155.9,1,0.0,Cartão de Crédito
3740,2023-10-21,18:06,Beleza e cuidados pessoais,169.9,5,33.98,Cartão de Crédito
3736,2023-10-21,17:41,Beleza e cuidados pessoais,156.9,2,0.0,Cartão de Débito
3731,2023-10-21,22:21,Alimentos e bebidas,92.9,1,9.29,PIX
3759,2023-10-22,19:31,Beleza e cuidados pessoais,66.9,2,1.34,PIX
3763,2023-10-22,00:15,Beleza e cuidados pessoais,82.9,3,19.9,Cartão de Crédito
3775,2023-10-22,21:15,Beleza e cuidados pessoais,185.9,3,39.04,Cartão de Débito
3765,2023-10-22,16:41,Casa e limpeza,43.9,3,5.27,Boleto
3777,2023-10-22,21:48,Livros,59.9,3,0.0,Cartão de Crédito
3774,2023-10-22,00:44,Eletrodomésticos,2590.9,4,829.09,Cartão de Crédito
3770,2023-10-22,18:53,Eletrônicos,7831.9,4,0.0,Cartão de Crédito
3749,2023-10-22,19:36,Casa e limpeza,28.9,5,10.12,Cartão de Crédito
3750,2023-10-22,17:37,Papelaria e escritório,45.9,5,22.95,Cartão de Crédito
3751,2023-10-22,23:08,Eletrônicos,5933.9,2,830.75,Cartão de Crédito
3764,2023-10-22,19:23,Beleza e cuidados pessoais,146.0,3,0.0,PIX
3778,2023-10-22,00:45,Eletrodomésticos,3945.9,1,197.3,Cartão de Crédito
3757,2023-10-22,00:42,Alimentos e bebidas,2.9,1,0.23,Cartão de Débito
3754,2023-10-22,21:39,Beleza e cuidados pessoais,210.9,3,0.0,PIX
3773,2023-10-22,19:19,Casa e limpeza,46.9,1,0.47,Cartão de Crédito
3755,2023-10-22,21:03,Livros,78.9,4,12.62,PIX
3753,2023-10-22,17:35,Alimentos e bebidas,88.9,3,18.67,PIX
3772,2023-10-22,22:44,Papelaria e escritório,15.9,4,3.18,Cartão de Débito
3768,2023-10-22,18:33,Alimentos e bebidas,88.9,3,0.0,Cartão de Crédito
3747,2023-10-22,17:54,Casa e limpeza,69.0,4,16.56,Cartão de Crédito
3758,2023-10-22,19:04,Ferramentas e construção,206.9,3,43.45,Cartão de Crédito
3748,2023-10-22,23:32,Beleza e cuidados pessoais,74.9,5,22.47,PIX
3761,2023-10-22,15:03,Alimentos e bebidas,97.9,5,48.95,PIX
3776,2023-10-22,15:12,Eletrodomésticos,2734.9,2,382.89,PIX
3756,2023-10-22,18:44,Beleza e cuidados pessoais,228.9,3,68.67,Cartão de Crédito
3760,2023-10-22,23:15,Casa e limpeza,121.9,2,12.19,Cartão de Crédito
3766,2023-10-22,23:43,Alimentos e bebidas,10.0,2,1.0,Cartão de Crédito
3767,2023-10-22,19:38,Casa e limpeza,185.9,3,55.77,Cartão de Crédito
3762,2023-10-22,18:24,Alimentos e bebidas,14.9,5,2.98,PIX
3771,2023-10-22,21:50,Alimentos e bebidas,67.0,1,4.02,PIX
3752,2023-10-22,18:56,Beleza e cuidados pessoais,127.9,5,51.16,Cartão de Crédito
3769,2023-10-22,23:31,Eletrônicos,7457.9,3,2237.37,Cartão de Crédito
3799,2023-10-24,22:49,Eletrodomésticos,3606.9,4,144.28,PIX
3779,2023-10-24,16:08,Alimentos e bebidas,84.9,1,6.79,Boleto
3790,2023-10-24,00:06,Alimentos e bebidas,53.9,2,2.16,Cartão de Crédito
3784,2023-10-24,18:48,Beleza e cuidados pessoais,57.9,1,1.74,Cartão de Crédito
3796,2023-10-24,18:10,Beleza e cuidados pessoais,201.9,1,14.13,PIX
3785,2023-10-24,21:33,Papelaria e escritório,3.9,3,0.94,Cartão de Débito
3793,2023-10-24,14:09,Casa e limpeza,102.9,3,0.0,Boleto
3792,2023-10-24,21:36,Casa e limpeza,82.9,5,8.29,Cartão de Crédito
3805,2023-10-24,23:40,Alimentos e bebidas,97.0,1,5.82,Cartão de Crédito
3802,2023-10-24,21:26,Casa e limpeza,23.9,2,0.0,PIX
3795,2023-10-24,22:23,Eletrodomésticos,753.9,1,52.77,Cartão de Crédito
3797,2023-10-24,23:03,Eletrônicos,5377.9,5,1613.37,Boleto
3794,2023-10-24,19:24,Casa e limpeza,89.9,2,10.79,PIX
3806,2023-10-24,14:20,Livros,30.9,4,6.18,Cartão de Crédito
3798,2023-10-24,21:44,Papelaria e escritório,29.9,4,9.57,Cartão de Crédito
3800,2023-10-24,00:27,Papelaria e escritório,18.9,3,2.84,Cartão de Crédito
3788,2023-10-24,19:30,Eletrodomésticos,1919.9,5,863.96,Cartão de Crédito
3791,2023-10-24,23:26,Alimentos e bebidas,68.9,4,8.27,PIX
3804,2023-10-24,15:30,Beleza e cuidados pessoais,33.9,1,1.36,Cartão de Crédito
3808,2023-10-24,18:28,Eletrônicos,4261.9,5,213.1,PIX
3807,2023-10-24,23:18,Eletrodomésticos,2017.9,1,0.0,PIX
3781,2023-10-24,18:58,Casa e limpeza,61.0,3,0.0,Cartão de Débito
3782,2023-10-24,23:45,Alimentos e bebidas,20.9,4,0.0,Boleto
3801,2023-10-24,23:44,Alimentos e bebidas,66.9,1,2.68,Cartão de Crédito
3783,2023-10-24,15:07,Casa e limpeza,198.9,2,7.96,PIX
3787,2023-10-24,17:07,Casa e limpeza,56.0,4,13.44,PIX
3789,2023-10-24,15:29,Eletrodomésticos,371.9,2,7.44,Cartão de Crédito
3803,2023-10-24,19:56,Beleza e cuidados pessoais,42.9,1,3.0,Cartão de Crédito
3786,2023-10-24,18:30,Ferramentas e construção,199.9,4,39.98,Cartão de Crédito
3780,2023-10-24,18:06,Papelaria e escritório,9.9,4,0.0,PIX
3826,2023-10-25,22:45,Eletrodomésticos,3888.0,1,194.4,Cartão de Crédito
3820,2023-10-25,23:56,Casa e limpeza,48.9,4,11.74,PIX
3829,2023-10-25,21:14,Papelaria e escritório,49.9,5,19.96,PIX
3819,2023-10-25,15:12,Eletrônicos,4615.9,2,92.32,Cartão de Débito
3832,2023-10-25,16:33,Alimentos e bebidas,34.9,2,0.0,PIX
3810,2023-10-25,23:00,Ferramentas e construção,142.9,1,7.14,PIX
3812,2023-10-25,14:42,Eletrônicos,7370.9,3,1326.76,PIX
3822,2023-10-25,17:56,Beleza e cuidados pessoais,111.9,3,0.0,Cartão de Crédito
3827,2023-10-25,21:29,Papelaria e escritório,7.9,1,0.47,Boleto
3813,2023-10-25,16:09,Ferramentas e construção,290.9,3,69.82,PIX
3811,2023-10-25,18:57,Ferramentas e construção,337.0,2,0.0,Cartão de Crédito
3830,2023-10-25,23:01,Beleza e cuidados pessoais,194.9,1,23.39,PIX
3815,2023-10-25,19:09,Alimentos e bebidas,16.9,4,5.41,Cartão de Crédito
3823,2023-10-25,16:38,Papelaria e escritório,47.9,5,16.76,Cartão de Crédito
3809,2023-10-25,15:19,Casa e limpeza,92.9,2,0.0,PIX
3831,2023-10-25,00:03,Eletrônicos,5626.9,3,1012.84,Cartão de Crédito
3814,2023-10-25,21:28,Eletrônicos,7894.9,1,394.74,PIX
3834,2023-10-25,19:22,Casa e limpeza,97.9,3,0.0,PIX
3833,2023-10-25,18:21,Alimentos e bebidas,75.9,3,15.94,PIX
3825,2023-10-25,20:55,Casa e limpeza,89.0,1,4.45,PIX
3816,2023-10-25,23:26,Papelaria e escritório,3.0,1,0.24,Cartão de Crédito
3818,2023-10-25,18:54,Beleza e cuidados pessoais,201.9,5,100.95,Cartão de Crédito
3828,2023-10-25,22:43,Eletrodomésticos,897.9,3,80.81,Boleto
3817,2023-10-25,23:31,Eletrônicos,5904.9,3,1771.47,Cartão de Crédito
3824,2023-10-25,00:20,Beleza e cuidados pessoais,208.9,3,37.6,PIX
3821,2023-10-25,17:12,Eletrônicos,7461.9,1,596.95,PIX
3842,2023-10-26,18:31,Beleza e cuidados pessoais,45.9,2,0.92,PIX
3858,2023-10-26,18:54,Eletrônicos,6560.9,3,1377.79,Boleto
3855,2023-10-26,16:43,Papelaria e escritório,29.9,5,0.0,Cartão de Crédito
3850,2023-10-26,17:17,Alimentos e bebidas,84.9,5,42.45,PIX
3837,2023-10-26,22:12,Alimentos e bebidas,83.9,5,8.39,Cartão de Crédito
3859,2023-10-26,14:57,Casa e limpeza,138.9,2,22.22,Cartão de Débito
3853,2023-10-26,19:59,Alimentos e bebidas,74.9,5,0.0,Cartão de Crédito
3852,2023-10-26,18:43,Livros,138.9,4,33.34,Cartão de Crédito
3848,2023-10-26,21:28,Beleza e cuidados pessoais,218.0,3,65.4,Cartão de Crédito
3860,2023-10-26,23:43,Alimentos e bebidas,84.0,5,25.2,Cartão de Crédito
3849,2023-10-26,20:32,Alimentos e bebidas,69.0,4,0.0,PIX
3847,2023-10-26,22:03,Papelaria e escritório,8.9,5,0.0,PIX
3839,2023-10-26,23:57,Ferramentas e construção,41.9,2,4.19,PIX
3836,2023-10-26,15:48,Eletrônicos,4783.9,5,1195.98,Cartão de Crédito
3851,2023-10-26,23:43,Beleza e cuidados pessoais,227.9,1,20.51,PIX
3840,2023-10-26,23:18,Eletrodomésticos,217.9,2,21.79,Cartão de Crédito
3861,2023-10-26,17:04,Livros,24.9,4,5.98,Cartão de Crédito
3841,2023-10-26,17:24,Casa e limpeza,193.9,1,9.7,Cartão de Débito
3845,2023-10-26,19:31,Casa e limpeza,55.0,2,7.7,Cartão de Crédito
3844,2023-10-26,23:42,Beleza e cuidados pessoais,114.9,4,27.58,PIX
3838,2023-10-26,21:12,Eletrônicos,7923.9,3,950.87,Cartão de Crédito
3856,2023-10-26,22:03,Eletrônicos,6001.9,3,720.23,Cartão de Crédito
3854,2023-10-26,16:29,Livros,71.9,4,14.38,Cartão de Crédito
3846,2023-10-26,21:37,Eletrodomésticos,1127.9,1,33.84,Cartão de Crédito
3843,2023-10-26,17:17,Alimentos e bebidas,46.9,3,7.04,Cartão de Crédito
3835,2023-10-26,21:17,Alimentos e bebidas,57.9,1,2.9,Cartão de Crédito
3862,2023-10-26,22:09,Casa e limpeza,62.0,3,13.02,Cartão de Crédito
3857,2023-10-26,18:50,Eletrodomésticos,3729.9,2,372.99,PIX
3879,2023-10-27,23:04,Beleza e cuidados pessoais,173.0,1,8.65,Cartão de Crédito
3864,2023-10-27,15:21,Alimentos e bebidas,7.0,3,1.26,Cartão de Crédito
3869,2023-10-27,20:20,Alimentos e bebidas,30.9,2,2.47,PIX
3865,2023-10-27,20:35,Casa e limpeza,130.9,5,0.0,Cartão de Crédito
3882,2023-10-27,00:29,Alimentos e bebidas,16.9,2,2.03,PIX
3877,2023-10-27,18:58,Beleza e cuidados pessoais,174.9,3,52.47,Cartão de Crédito
3866,2023-10-27,21:01,Alimentos e bebidas,33.9,2,0.0,PIX
3875,2023-10-27,23:36,Papelaria e escritório,36.9,4,1.48,Cartão de Débito
3871,2023-10-27,20:31,Beleza e cuidados pessoais,216.9,3,58.56,PIX
3880,2023-10-27,22:52,Ferramentas e construção,125.0,1,0.0,Cartão de Crédito
3873,2023-10-27,14:29,Eletrônicos,5162.9,1,0.0,PIX
3876,2023-10-27,19:53,Eletrônicos,4637.9,5,1623.26,PIX
3878,2023-10-27,22:53,Alimentos e bebidas,50.9,2,6.11,PIX
3868,2023-10-27,22:11,Papelaria e escritório,2.9,4,0.46,Cartão de Crédito
3867,2023-10-27,23:36,Eletrodomésticos,84.9,2,0.0,Cartão de Crédito
3872,2023-10-27,23:08,Casa e limpeza,161.9,3,24.29,Cartão de Crédito
3870,2023-10-27,22:10,Casa e limpeza,86.9,2,10.43,Cartão de Crédito
3874,2023-10-27,00:21,Casa e limpeza,124.9,2,0.0,PIX
3881,2023-10-27,17:09,Alimentos e bebidas,17.9,1,0.0,Cartão de Crédito
3863,2023-10-27,23:12,Eletrodomésticos,245.9,4,9.84,Cartão de Crédito
3884,2023-10-28,19:53,Eletrônicos,4398.9,4,1759.56,Cartão de Crédito
3901,2023-10-28,23:56,Alimentos e bebidas,63.9,4,25.56,Cartão de Crédito
3904,2023-10-28,21:27,Beleza e cuidados pessoais,195.9,3,0.0,Cartão de Crédito
3902,2023-10-28,14:15,Eletrônicos,4782.9,5,717.44,Cartão de Crédito
3891,2023-10-28,23:34,Livros,105.9,4,21.18,Cartão de Crédito
3905,2023-10-28,21:48,Eletrodomésticos,710.9,3,63.98,Cartão de Crédito
3894,2023-10-28,17:38,Livros,105.9,2,0.0,Cartão de Crédito
3883,2023-10-28,21:15,Alimentos e bebidas,22.9,5,8.02,Cartão de Crédito
3886,2023-10-28,18:16,Beleza e cuidados pessoais,132.9,5,0.0,PIX
3893,2023-10-28,21:16,Eletrônicos,4744.9,2,0.0,Cartão de Crédito
3892,2023-10-28,00:00,Alimentos e bebidas,96.0,5,33.6,PIX
3898,2023-10-28,18:18,Alimentos e bebidas,46.0,4,14.72,Cartão de Crédito
3897,2023-10-28,23:40,Eletrodomésticos,3356.9,5,1007.07,PIX
3899,2023-10-28,18:10,Casa e limpeza,87.9,3,13.19,Cartão de Crédito
3908,2023-10-28,22:07,Casa e limpeza,30.9,2,0.0,PIX
3900,2023-10-28,22:36,Alimentos e bebidas,25.9,4,0.0,Boleto
3887,2023-10-28,15:38,Papelaria e escritório,21.9,1,1.97,PIX
3890,2023-10-28,14:25,Casa e limpeza,137.9,4,27.58,Cartão de Crédito
3906,2023-10-28,17:41,Papelaria e escritório,11.9,3,0.0,PIX
3889,2023-10-28,18:29,Alimentos e bebidas,72.9,5,18.23,Cartão de Crédito
3903,2023-10-28,17:45,Alimentos e bebidas,44.9,2,6.29,Cartão de Crédito
3907,2023-10-28,18:07,Eletrodomésticos,1985.9,2,198.59,PIX
3888,2023-10-28,19:21,Beleza e cuidados pessoais,46.9,3,14.07,PIX
3895,2023-10-28,23:47,Casa e limpeza,102.9,1,0.0,Cartão de Crédito
3885,2023-10-28,00:34,Papelaria e escritório,46.9,3,0.0,Cartão de Crédito
3896,2023-10-28,21:16,Casa e limpeza,175.9,5,17.59,Cartão de Crédito
3925,2023-10-29,21:16,Alimentos e bebidas,90.9,5,22.72,PIX
3923,2023-10-29,18:46,Ferramentas e construção,61.9,5,21.67,Cartão de Crédito
3926,2023-10-29,14:07,Ferramentas e construção,60.9,5,18.27,PIX
3912,2023-10-29,21:46,Alimentos e bebidas,5.9,2,0.12,Cartão de Crédito
3919,2023-10-29,17:26,Alimentos e bebidas,67.9,5,16.98,PIX
3915,2023-10-29,18:23,Eletrônicos,4448.9,3,667.34,Cartão de Crédito
3924,2023-10-29,14:53,Alimentos e bebidas,5.0,2,0.1,PIX
3909,2023-10-29,22:01,Eletrônicos,7647.9,1,458.87,Cartão de Crédito
3914,2023-10-29,18:49,Papelaria e escritório,35.9,5,0.0,PIX
3916,2023-10-29,18:50,Beleza e cuidados pessoais,99.9,5,14.98,Cartão de Crédito
3911,2023-10-29,16:56,Casa e limpeza,11.9,5,5.36,PIX
3921,2023-10-29,21:52,Papelaria e escritório,33.9,2,3.39,PIX
3913,2023-10-29,00:56,Eletrodomésticos,664.9,4,265.96,PIX
3918,2023-10-29,19:18,Eletrônicos,7826.9,4,1565.38,PIX
3920,2023-10-29,00:18,Casa e limpeza,54.9,4,0.0,PIX
3922,2023-10-29,18:02,Casa e limpeza,185.9,4,52.05,Cartão de Crédito
3910,2023-10-29,17:10,Casa e limpeza,150.9,3,45.27,PIX
3917,2023-10-29,22:14,Casa e limpeza,189.9,4,0.0,Cartão de Débito
3939,2023-10-31,15:28,Alimentos e bebidas,63.9,4,0.0,PIX
3934,2023-10-31,19:50,Alimentos e bebidas,31.9,5,0.0,Cartão de Crédito
3930,2023-10-31,16:40,Beleza e cuidados pessoais,218.0,1,21.8,Cartão de Crédito
3935,2023-10-31,17:06,Alimentos e bebidas,30.0,3,7.2,Cartão de Crédito
3932,2023-10-31,21:54,Beleza e cuidados pessoais,152.9,5,61.16,PIX
3941,2023-10-31,20:17,Casa e limpeza,83.9,5,33.56,Cartão de Crédito
3936,2023-10-31,00:56,Beleza e cuidados pessoais,213.9,4,42.78,PIX
3927,2023-10-31,23:25,Beleza e cuidados pessoais,227.9,2,36.46,PIX
3937,2023-10-31,19:19,Alimentos e bebidas,30.9,3,3.71,Cartão de Débito
3931,2023-10-31,14:02,Livros,131.9,3,43.53,Cartão de Crédito
3929,2023-10-31,00:15,Beleza e cuidados pessoais,237.9,4,0.0,PIX
3933,2023-10-31,17:48,Casa e limpeza,191.9,5,47.98,Cartão de Crédito
3942,2023-10-31,19:37,Alimentos e bebidas,71.0,2,12.78,PIX
3928,2023-10-31,23:10,Papelaria e escritório,17.9,3,0.0,Cartão de Crédito
3940,2023-10-31,18:07,Eletrodomésticos,1202.9,1,0.0,Cartão de Crédito
3938,2023-10-31,21:46,Beleza e cuidados pessoais,107.9,3,3.24,PIX
3963,2023-11-01,23:33,Livros,17.9,2,1.07,PIX
3970,2023-11-01,17:36,Alimentos e bebidas,20.9,4,5.02,PIX
3945,2023-11-01,00:03,Ferramentas e construção,313.9,2,62.78,Boleto
3949,2023-11-01,14:18,Casa e limpeza,107.9,2,15.11,Cartão de Crédito
3977,2023-11-01,23:35,Beleza e cuidados pessoais,158.9,4,63.56,Cartão de Crédito
3962,2023-11-01,15:38,Eletrodomésticos,769.9,3,161.68,Cartão de Crédito
3952,2023-11-01,14:14,Eletrodomésticos,1774.9,3,106.49,Cartão de Crédito
3978,2023-11-01,23:06,Papelaria e escritório,41.9,4,15.08,PIX
3967,2023-11-01,15:35,Alimentos e bebidas,92.9,5,13.93,PIX
3964,2023-11-01,17:34,Beleza e cuidados pessoais,233.9,3,28.07,PIX
3957,2023-11-01,23:36,Eletrodomésticos,3917.9,2,705.22,Cartão de Débito
3961,2023-11-01,23:19,Casa e limpeza,147.9,3,22.18,Boleto
3956,2023-11-01,23:43,Casa e limpeza,51.0,2,0.0,PIX
3943,2023-11-01,18:43,Eletrodomésticos,1834.9,5,642.22,Cartão de Crédito
3976,2023-11-01,15:58,Eletrônicos,5105.9,2,0.0,Cartão de Crédito
3947,2023-11-01,16:16,Eletrônicos,4732.0,2,0.0,Cartão de Crédito
3969,2023-11-01,22:00,Beleza e cuidados pessoais,198.9,5,59.67,PIX
